REGISTRY,YEAR,SEX,CANCER,TOTAL,N0_4,N5_9,N10_14,N15_19,N20_24,N25_29,N30_34,N35_39,N40_44,N45_49,N50_54,N55_59,N60_64,N65_69,N70_74,N75_79,N80_84,N85+,N_UNK
80000200,1993,2, 94,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80000200,1993,2, 95,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000200,1993,2, 96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2, 97,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80000200,1993,2, 98,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
80000200,1993,2, 99,4,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
80000200,1993,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,109,8,3,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
80000200,1993,2,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,121,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
80000200,1993,2,122,10,2,0,0,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,1
80000200,1993,2,123,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80000200,1993,2,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,125,7,0,0,0,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,142,9,0,0,1,0,0,1,0,1,1,0,0,2,1,0,1,0,0,0,1
80000200,1993,2,143,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
80000200,1993,2,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80000200,1993,2,148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000200,1993,2,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,151,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
80000200,1993,2,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,153,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80000200,1993,2,154,5,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,158,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,160,16,2,5,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
80000200,1993,2,161,7,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,163,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000200,1993,2,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,167,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000200,1993,2,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1993,2,170,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,  1,354,14,14,11,7,20,35,56,46,26,12,19,16,14,9,16,13,12,6,8
80000200,1994,1,  2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,  3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,  4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80000200,1994,1,  5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,  6,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
80000200,1994,1,  7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,  8,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,  9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 11,17,0,0,0,0,0,0,0,1,2,1,5,1,1,0,2,3,1,0,0
80000200,1994,1, 12,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
80000200,1994,1, 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 15,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
80000200,1994,1, 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 18,11,0,0,0,0,0,0,0,1,2,0,3,0,1,0,1,3,0,0,0
80000200,1994,1, 19,6,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,1,0
80000200,1994,1, 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 21,11,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,2,0,2,0
80000200,1994,1, 22,8,0,0,0,0,0,0,1,0,2,0,1,1,1,0,0,1,0,1,0
80000200,1994,1, 23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 31,16,0,0,1,0,1,1,0,2,1,1,2,1,1,0,3,0,1,0,1
80000200,1994,1, 32,14,0,0,1,0,1,0,0,1,1,1,2,1,1,0,3,0,1,0,1
80000200,1994,1, 33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 40,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 42,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
80000200,1994,1, 43,5,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
80000200,1994,1, 44,5,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0
80000200,1994,1, 45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 46,5,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0
80000200,1994,1, 47,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
80000200,1994,1, 48,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80000200,1994,1, 49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 54,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
80000200,1994,1, 55,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 56,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 62,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
80000200,1994,1, 64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 65,149,6,3,0,1,12,23,44,33,13,5,2,1,1,1,1,0,0,0,3
80000200,1994,1, 66,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1
80000200,1994,1, 67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80000200,1994,1, 68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1, 99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,100,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1
80000200,1994,1,101,29,0,0,0,0,0,0,0,0,0,0,0,6,4,3,4,2,8,2,0
80000200,1994,1,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,108,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80000200,1994,1,109,4,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
80000200,1994,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,112,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
80000200,1994,1,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80000200,1994,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
80000200,1994,1,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,122,13,0,0,1,0,1,5,2,1,1,0,2,0,0,0,0,0,0,0,0
80000200,1994,1,123,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,125,8,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0
80000200,1994,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,130,4,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,132,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,141,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,142,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000200,1994,1,143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000200,1994,1,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,152,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,154,4,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,156,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,160,26,6,7,3,1,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,161,14,4,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,164,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,165,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,167,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,169,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,2,  1,430,11,9,12,16,37,48,53,47,33,32,33,15,24,10,18,9,4,5,14
80000200,1994,2,  2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,2,  3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,2,  4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80000200,1994,2,  5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,2,  6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,2,  7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,2,  8,7,0,1,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0
80000200,1994,2,  9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,2, 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,2, 11,19,0,0,0,0,0,0,0,0,3,1,4,2,3,1,3,1,0,1,0
80000200,1994,2, 12,9,0,0,0,0,0,0,0,0,1,0,3,1,2,1,0,1,0,0,0
80000200,1994,2, 13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
80000200,1994,2, 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,2, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,2, 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,2, 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,2, 18,8,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,1,0
80000200,1994,2, 19,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,2
80000200,1994,2, 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,1994,2, 21,6,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1
80000200,1994,2, 22,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0
